id,target
Id_iiqrl807ym,26697533.62091814
Id_nr06qq2fa4,23060497.030799136
Id_qme78ypb5r,27435082.571820293
Id_6hzt6hh23e,45228351.97452909
Id_0sgyvi4grj,28281437.564078934
Id_tbnby7oi4m,44405751.905572325
Id_knb80ai5dt,34815922.41339089
Id_fwkvga3e3j,32385285.889970835
Id_ffolzybvbp,26515291.287809297
Id_fgvi590zg1,35916501.42719577
Id_op48xoeq2h,29479021.640295494
Id_fvwl7ht3qa,31463613.212734602
Id_yo9oh28enz,32612812.914153893
Id_qumusqeav8,26213785.87428547
Id_go225xvpyg,29460769.839499306
Id_whkqoyqb4h,31368213.856757678
Id_ubnocxc6mz,20851193.011734366
Id_xrurflmyo3,33179576.455509245
Id_up49tucj81,23489987.54870432
Id_4wqaini4zg,31613549.25574304
Id_g69lzykefz,21821124.244522035
Id_pjq661pbo1,26281179.6544982
Id_pyt4ieggid,17048718.108081423
Id_ig6qkpvjmw,24969842.615722965
Id_kq3elte7dx,19967130.598861016
Id_mlwx1t8yjy,18176438.990081586
Id_2hy5d5ua2j,28277272.71338843
Id_5q9dvhy0hh,24107877.07191278
Id_z8cv3ol7oz,33519512.808567274
Id_j5ivmdoj0p,29938000.826552626
Id_k1neu11zth,26783277.890844416
Id_3zl0t47j9z,29470421.362276614
Id_ybokoze5xi,21275807.291966073
Id_c8b5italjq,25860999.19828713
Id_235o91mhd1,24684254.104446396
Id_g3c34lygr4,32106047.53368657
Id_948vxzusro,28669570.41021123
Id_f29bw4igv6,26464111.514525052
Id_bcjj7xdhyv,27429513.44499815
Id_17vvjnz147,27244565.445497196
Id_fhpvmf6gvq,31137791.35303877
Id_f6sz9tic44,27668228.117104337
Id_69irj8xh62,34675393.69697577
Id_mwqmxqhw9g,35855478.71172442
Id_f5mxzsne0w,24249183.86281993
Id_asmwd6tpdy,20926581.33159835
Id_pxzktz2ubk,40998800.49277975
Id_2eecw3j13x,27621744.217258424
Id_1m93f3avru,46300950.037071995
Id_3qwezxjdmo,28005201.85104199
Id_cijj1wb6mu,47139138.339147076
Id_o9oqcrr3r9,36553867.08941646
Id_3qoiwaincg,28002547.703631334
Id_4vp2l1ehky,42304012.563902296
Id_pr9h787plq,28112210.398180425
Id_zdfvt8l5kv,35083046.2951136
Id_4ziis3677i,24745919.89546668
Id_zbklxuuqun,17250146.217535764
Id_k915yp54aa,28373154.50429971
Id_9hwirbb93z,10609571.959548816
Id_o20j3njkue,23723131.00002244
Id_7tdf5b1d3g,11059831.22344862
Id_zlcf0egt0o,24682322.23594477
Id_xrskzul0b9,15529001.200228624
Id_cg6q9t6g2o,20151110.224582195
Id_l2cx2icydv,11960628.04610125
Id_e97ge43cto,19398902.140522197
Id_oe2g56ix2y,13802314.883479752
Id_a0hlxlnf83,17341964.01746668
Id_amoaeuuj3s,16044378.806156449
Id_1s8a2ws33i,18476695.21974905
Id_pwtb67zkjv,24893592.098335516
Id_w5r9s3i4yr,13369516.649424687
Id_sksl6gvknz,11852090.833215855
Id_zaqu2vii97,36751439.08368409
Id_61ouq1hsp5,11950263.458133698
Id_ftrgt154p6,30073395.10854072
Id_0caaw8dcmw,23454011.738919694
Id_mjlw6zlc0e,8410572.82642956
Id_e3y6at2r64,17609430.60718236
Id_5wupy5tufw,14827875.025612071
Id_vv7rwovk76,14824875.58318562
Id_lhdsa1cmr3,10170644.97804135
Id_osrdb2lxze,12857750.563129857
Id_5jsxlaw0h1,9765933.65242257
Id_u2l8agz0fr,8933391.451000698
Id_lo9d5dy4bc,8943474.798822835
Id_kr5rhyvhd7,11976987.294373661
Id_re6e3vh4uh,7885258.187735781
Id_3ab8tx2y7w,9865354.894801386
Id_q7s0i5m179,10185301.061937816
Id_ws6aaful8k,11629210.409521356
Id_6nnqiyiug3,11439223.059582166
Id_pvvzu1b2hv,9808971.024770454
Id_js1j340rrr,12635711.051090501
Id_tjm33r7mo1,8284168.148037545
Id_ot1ww4bpvy,12152568.110620327
Id_3mop3266ct,4861672.455133714
Id_l86gahm1cr,16372836.184070759
Id_rfweffm1ak,17638181.258303195
Id_vushb193tt,11418872.921089478
Id_xp44w9cvas,3937821.1245145425
Id_bvxwzi7dug,23308867.200668164
Id_f8iv1kynmk,14078498.955566697
Id_6aa0w7zff8,22875175.238604054
Id_0hm1gwl677,20602613.568760514
Id_ot4qwor2ta,29029265.240550935
Id_lae4ob3fny,21730153.049147792
Id_lznaw3e7t3,22063380.511861533
Id_rczn4pjkjq,20937503.181612402
Id_hsk931d44l,17166792.562859446
Id_cgj2qve93a,26158113.36239806
Id_jx350g2cv8,14652644.074787058
Id_wl4ymwl2ee,16180921.094268613
Id_nc3n3mv7qx,22935613.249316845
Id_twgbrpbzb8,20333963.294377916
Id_bhp7c2exzl,14685842.85734108
Id_9xrjwgx8x6,21532812.01116851
Id_hcobxqyyb1,22837288.682922423
Id_klc82809jm,25874045.62969117
Id_7w4ror211o,19284858.342003495
Id_8jqg66mvp8,12210950.026233084
Id_hwym1swhjx,31916529.023699258
Id_vyrokab3ty,18794559.563435227
Id_it1hyax3zi,14276371.625995398
Id_m31uzbkfwk,3791612.655136086
Id_v8pe3vund9,8555778.74146346
Id_sjsn6kl2bu,17804061.23513093
Id_gn3tsihyn9,282558.16476145387
Id_j29bnwmjc2,19907356.04385949
Id_ti4psgxyaa,3410459.024231516
Id_ir92sreprh,19561771.945821866
Id_od0ryun5fy,6778317.480229259
Id_eiu9f8x9y2,29188428.76673867
Id_gi2yi1zy2j,19152783.312959723
Id_neq1dgovj0,27388592.882800054
Id_uzc9pcqsj5,8215187.040328376
Id_zdwhrglbf0,27083657.639559854
Id_u01bgafowo,10714253.096618302
Id_t52wk9c5sl,27270366.76726714
Id_anl9l5qtm2,26239786.00652566
Id_ljhnz2zvo0,27118186.72796032
Id_owq5j789r9,15802806.507618278
Id_yf728nepds,18214640.326005623
Id_xr5vxrxu5x,20130448.40725962
Id_tw5s890qgq,19057596.570747398
Id_xtxb93mh1q,17056812.947283573
Id_fythe6lz4e,15484512.372221246
Id_r4v5ys79eu,17702628.135092326
Id_vqtdz3gt8i,23482133.848150417
Id_l7t307suqd,24879323.509882405
Id_jejhl0y7f9,21547336.831983417
Id_aoav1jb99f,15831256.993793167
Id_shzx7sywym,19533277.564252578
Id_94vz9v825q,16142779.150664978
Id_2bbp6m4vk8,24262751.10328301
Id_difye4lncc,15230883.204163708
Id_roj9c9yzsh,11106138.868403874
Id_1j1grrfpy6,20060681.826000087
Id_vxr14nvrkd,23239490.867992453
Id_ews5pyculf,17479485.859186105
Id_s88a1msrnd,9113569.005107589
Id_jgz0lh1vdq,10226159.180179983
Id_9djma75nw6,33178720.41257421
Id_cecj1kvk9v,15188753.937689945
Id_nf82afrw02,38675514.34022843
Id_ywxr21h3m6,7630276.209302649
Id_paqh6rc397,6826737.840342
Id_dw0gieo6ub,53617182.39851215
Id_70b9ho2q5x,9865224.516757324
Id_lir5zoe3jj,84219095.10600568
Id_zea9r4dz6h,21623308.225401305
Id_9dhvnbxlrf,102977101.4260942
Id_f5zyjw2qdx,22009689.43114528
Id_oa2k72hbxa,108764723.84595045
Id_tpweetjrny,24814094.183309577
Id_a2j4kp1sl8,108220516.08103764
Id_i8rek326f2,112516415.59897438
Id_pck70l9o7b,20534745.145586908
Id_mdh8vokyaa,107769142.38297886
Id_hpg2zp0ej0,16274434.10778419
Id_fzh2ixxo7m,9484414.362132132
Id_3paiu3mbwf,104218499.62059316
Id_so4svfejet,18300492.82112915
Id_zux8n82fof,112283212.85522231
Id_m2diox5ri9,108470954.06436443
Id_534ldhphmt,22584882.58759952
Id_tu9ckpscq0,28248085.47600924
Id_epgmb21j05,111839788.20326471
Id_sfo0rjlu1g,25779556.77788769
Id_h5ptk090aa,124961576.1300729
Id_n08npu53se,127781492.89343831
Id_vjbgbbjbj1,25075519.56409021
Id_pxlb84zn8p,25680005.59825205
Id_l2oz6urtg1,105795963.79299283
Id_94iro916xq,111481798.59155376
Id_v53pbxmx15,40896450.68377311
Id_qqcpq1dylz,30089970.759044174
Id_uz80w5fv45,103186616.21468416
Id_o3v4mqj05b,109477784.11324263
Id_03cyvz9v3q,46881021.06035956
Id_cu31zgmm7f,48989365.9641824
Id_dcx7oiwg2o,110754679.14051436
Id_leua8n3cer,110777786.91851318
Id_b0vdyzwo9t,56953869.72860282
Id_i3f84uhng9,61694488.47370205
Id_71tiuj0a65,93457744.99015471
Id_jicrzspemq,96599608.35752839
Id_4moiayk1hc,76705815.89758459
Id_pv1wyg70sq,122367570.87002525
Id_gr85szeotc,79724161.49393447
Id_qswyaxfb0s,85890253.75256784
Id_4zqrqxfzmd,75319048.38422482
Id_yihiq43o3b,84694711.30533798
Id_xltkq8ellb,61230191.87905808
Id_dhi0k2f04j,68180448.85257205
Id_4l5i0mpdn0,52820031.730291106
Id_00he93vr0h,64929919.032328255
Id_c510bvje3q,67542457.58624274
Id_zavpprw6tk,77379547.03568381
Id_m7iubm5jhl,59756583.61349924
Id_9ead1xyj56,82488587.94150029
Id_cbw3jkvduo,103818275.9935305
Id_zy2wvx8mos,122943995.1642753
Id_9hkg9tx7ug,72873130.02991302
Id_tucg5th4dq,136101974.9466539
Id_lyvrajcwpl,66388855.14545841
Id_bhuh6xcxat,68948570.33756433
Id_wtw0uhztw7,129594458.82079664
Id_uiagh37fld,81471311.59762888
Id_afa8wdtp81,131729730.78554404
Id_l32fmjygbo,66448612.78866768
Id_v4wpai7blw,106616144.6260519
Id_f3q9cgzuwg,68802713.66252817
Id_f9dc640cwy,110936228.58317797
Id_i4mul4elqh,78310476.17682156
Id_xwvodpas4x,99915413.69677341
Id_vgo65dckrq,60111845.68011758
Id_2r3e6pt4x0,114856017.88844973
Id_ngayniqnm5,105981622.50358868
Id_2assoso7ld,66632069.16330904
Id_5z9i2g8wly,45226153.447794095
Id_2lx0fn51pj,76075364.03777324
Id_4via9ydq3z,65152676.2091787
Id_7l64lmuc05,44418337.8231229
Id_tcnx4v6em2,50197938.26483783
Id_kzt2puw6hx,36257218.6517133
Id_gx8pmqyue6,54285361.10103221
Id_ebcglpk77c,36373490.42352393
Id_s5n3hcdjnt,35558719.67886449
Id_unwibtn8x0,59081235.09367696
Id_olxbbge5xz,57478410.22494316
Id_wt3xewj3k9,33870538.33008015
Id_w8jds5ccav,40162134.385884404
Id_xcj39z3jy4,31823623.60260116
Id_al8nv8onom,18244924.317161046
Id_5urulwrboq,45186173.80705947
Id_avo4c8fco3,30202730.15221407
Id_fu9woi47rv,32349021.530683506
Id_g39orjfsu3,16909220.76732654
Id_oht9e1341h,31201793.71150852
Id_35fsw75qx8,30072191.42645925
Id_i42o5vcv4q,27416104.98635998
Id_9r9l7shrj6,20279595.599448167
Id_qb59v1302b,13235955.904490054
Id_mkirgmkdqu,15825156.429092474
Id_qnihkprj2k,9774579.95828399
Id_58fxnvcsjv,18149432.207272597
Id_s6mrxng6sk,20192828.30846058
Id_uaotxvz54x,19748027.29296852
Id_u5zeqscg8q,32382930.91988392
Id_hujly29ij1,27744745.17029625
Id_5l0eo5b1a1,28452593.354603432
Id_vcpc4fxms2,17207982.565930538
Id_pf6t3mvq23,24702452.919916656
Id_ofirf28glq,23156878.557628773
Id_o0sspq9sr5,24681974.015867006
Id_6q3ssgza59,27796959.246929273
Id_u6c8tfkw75,22831268.58605309
Id_m6qr72033j,19375002.5673993
Id_47rprke41b,25963326.602116067
Id_xe8qbjd7v9,14038050.969596125
Id_rp3cm3ojxo,40113238.07961265
Id_k7bme5akl7,56425651.2099399
Id_v5f85aa4rj,17616000.78933917
Id_ywomhua1lj,4980170.396385752
Id_d8rz4uv5r1,73100473.82047133
Id_4b8aylp128,7276993.327103652
Id_07662bw9kc,83654067.4277187
Id_xt7auskgxu,11333228.100108705
Id_aa3ff1zxz7,87089875.22857781
Id_mqhlbuffz5,10835700.339975938
Id_ug3knkaiym,88446823.65772381
Id_25mztkpl88,79299964.29986174
Id_f25whfyty2,16374712.900562719
Id_j3vxbd8ffy,83833450.89278722
Id_gy7ip1r7x6,8770493.332420483
Id_rb12vlr5ve,34645354.84072097
Id_f0ieh7old9,81171068.16109598
Id_tq9m0q03wg,83598259.81799906
Id_jjen4hxx4r,47886364.14112561
Id_tzzn3lbwzw,49900745.535374306
Id_k1bt8lhnxs,85693467.72923528
Id_zt9ex9gpd9,39918081.99121114
Id_bglto0j4hq,87371928.83219792
Id_eixr7ntwd2,27616953.265611485
Id_6qx3g471r3,95806348.87491538
Id_cjpaambfz7,26603088.834181428
Id_1y1q1ec8e6,102326420.7655695
Id_b0ksuqsyik,112446090.64278907
Id_pwnejlyc6y,21458761.596057057
Id_8srt97oytl,17244359.03620349
Id_72qox5jb30,109462769.6774867
Id_hhf41ktc93,14868521.584457174
Id_1dgj5g6oqq,111746049.63172808
Id_lc8u6emx7w,10932160.936234988
Id_e60xu4ggbv,114802990.98298544
Id_teb5a7g5my,106863070.49406047
Id_sl3td39ri6,12903624.914785989
Id_dfkzy49rq4,6865664.889434077
Id_h0w79q0tlh,96521850.08151078
Id_b1tkddnt00,103455734.11381267
Id_jnn7icmn9h,8294330.881990194
Id_sgrgkrrk33,91210895.52256827
Id_xlaimpiaaj,7682481.625679679
Id_e6jb062m9s,5698961.334405899
Id_erilz3phln,81890111.54053211
Id_v8y8vhok8g,8837273.02238623
Id_yzfz9aud4e,86082366.09194814
Id_fmg5do0qex,109474154.82460168
Id_7a0w8rjttk,13201258.775131375
Id_w3rxl042ps,96883973.38066465
Id_bip7ra6zeu,13010605.356249794
Id_26n17lp5ca,75271743.12784874
Id_cxkkd1zjvr,12304620.248189881
Id_8t5aco1rgv,73303998.02533081
Id_bl102lplxz,12385655.328584664
Id_7bvczgial3,72058973.96398917
Id_mibtzo7ipd,8335702.563247114
Id_2houw9ir4x,4013089.010089159
Id_9uptphq1cw,48767635.42934106
Id_6q3q2mo5vx,2232961.5938449427
Id_grln4z1dqu,46126445.28509336
Id_xirk1yuczr,81731930.82015479
Id_wqm5oushe7,5189564.916139692
Id_ovh2jc0arp,69389993.36135715
Id_q40xqcma2m,3210634.564001076
Id_r1wttrf2c4,455134.8367462382
Id_521cxaobrc,75515670.74829337
Id_9w9e74syk0,89745283.55037184
Id_2p6japokp5,78706514.61789949
Id_dshrjik52y,85721348.29469478
Id_9xja0nzcxv,80585402.3697507
Id_lzs7xx7mav,81053096.73649651
Id_2beixlqqks,65621881.01294579
Id_lbpmcdwy86,69184413.97218409
Id_7ffvdykwm3,65542458.42154938
Id_wtoc85oh5g,65374217.07705383
Id_bo3gntzeba,58800863.07658894
Id_0z30vrd8sx,51920139.99739624
Id_ndoesmz70i,53931312.67559245
Id_orvj8k9505,57144549.67747915
Id_8e1an8quym,51086774.27458961
Id_ae77l9cncb,50730477.92941624
Id_xqbgcjqw3e,51312145.91628196
Id_4hn8b5kdmw,55269789.01022675
Id_3msngne10t,52306090.03141555
Id_xutkfwnklo,48055839.64249223
Id_qnlir6xtw5,55894329.52468103
Id_q03k2ezhye,57394590.43391078
Id_4t69v4cxw9,57758480.82602461
Id_21j7mxrrb0,53945310.764866635
Id_nepga1oiye,45684137.9286164
Id_ybwlcovklq,51982773.39349578
Id_cvz8251mg4,51630475.60949006
Id_isp6nyytds,50372034.48429198
Id_t9miqohog8,44576227.76379556
Id_ovpan1j3l1,46259025.59128116
Id_pd6vlkw1ux,42688757.06719195
Id_3og99596qr,46788580.95934972
Id_w5tobxk3je,47742860.027589396
Id_f3dwx8v1y6,51645981.493710004
Id_72jpxhzj6a,50860597.51536318
Id_35nacfmbrr,51823880.329579
Id_eqxgndb3wb,50153860.45938295
Id_by64ycaptk,52345163.78789979
Id_damgq37qal,53238519.776016615
Id_2ucl2ggdpf,59512408.291065596
Id_5az4btuzkr,70906189.93246612
Id_p9rvr03rzd,84961303.30542684
Id_l2516c85l7,93564233.23993617
Id_khbh9aioa8,99903669.83967477
Id_46um770txg,107260142.39640218
Id_zhgskiiipl,112793525.1517552
Id_nzlf2vz4du,117320919.05895321
Id_icks0t3yky,130663787.62132072
Id_meszwtcbnq,131236349.1485506
Id_mosg9364rp,147815832.0785734
Id_rsnfimal8e,144937764.16163874
Id_xokwo8qt55,150959289.55101985
Id_7b9ke3f8w2,147429766.4924518
Id_9z9v0r87vt,150216217.40694302
Id_6fml7pu5j6,147689011.60958332
Id_m86b84toqn,138557691.79852873
Id_uc6xxtcozt,143909702.3394437
Id_9bifpyw0y1,120018286.97803476
Id_6ocaoq2122,99580422.17531015
Id_qq89y8g14k,76113560.76053727
Id_bj1w7j011a,85631301.93490127
Id_g4vvsrx71j,71748969.03608416
Id_zibgyw18z9,74510487.9702768
Id_0kkpvldhhe,73025978.10119215
Id_rwuensfzff,72864832.18415087
Id_5hc5341axx,77497287.69128588
Id_i8ciqwi0v9,102670387.88331932
Id_ilw9ibvcn5,102660453.6558422
Id_0nyibfagju,107523499.8443597
Id_2xulm5rufx,117957275.47155009
Id_org6ansxgr,107642698.1242862
Id_ebbn0zo2ea,108613190.34885713
Id_vpf14u0rv2,110438250.77184176
Id_dw38vh8vtt,126190838.24060152
Id_uu23c9y9pu,142123953.2268611
Id_bm1pa2l30a,139939381.49785078
Id_u22i2yeqn9,141433920.4632312
Id_mlvmez2fca,152409794.05076027
Id_6mqn4w9chl,150079112.30349815
Id_od2vs5gvzs,144596668.42971456
Id_eqaetdj6a8,145796076.87390947
Id_mf25ugk4et,142561109.037194
Id_9r57wnhayj,141685445.69550484
Id_lh99z6l5dt,144142058.03728002
Id_ieq0x2bwxi,143287536.326577
Id_r1gksfll2s,141833308.46035737
Id_4vym02yxeg,141665130.70933813
Id_3qlw3qdse2,138707920.9501712
Id_rsh9x8ugq7,134181580.89925025
Id_h78yjh896l,138276755.3104642
Id_ed4qyhdb37,139275449.45982632
Id_e4tqnvirxo,139628676.70648378
Id_f7d7a38vsf,140472128.67917687
Id_roiiu91js7,141441306.5214113
Id_bh5z3qaza6,140058291.68307477
Id_ysdffisiaw,137120903.2037621
Id_f70dnq1pwy,138659703.32953942
Id_pw27suwdgq,138427036.3382952
Id_pb6o1s40ln,138696991.23124415
Id_btxrfrn7iq,137716155.34073758
Id_4psd62us5x,136950660.1623009
Id_c3my4jat56,135379767.5306724
Id_x0hi76j40p,136426617.15666965
Id_ljjlyk83q4,137443472.5309383
Id_4tqfbugo4v,139195379.87883306
Id_ubqcvk6w8f,121164036.89065395
Id_d8ky5a4vf8,120347784.84707081
Id_tp58mrueee,2926693.8571637645
Id_5nwtjsngzh,131837483.9416536
Id_ebqp9zjjgn,6154904.225561619
Id_6uvj5lr7nw,126288602.37181687
Id_wij1br1iff,5469228.987557545
Id_dcqcq8dqm1,108093050.27510166
Id_9d44t2qiah,103110138.65656215
Id_2m1bmgmx51,3239986.0200032666
Id_md7s6ucc86,1962995.9044147357
Id_h7bk6ca3p3,64887953.31480838
Id_gm22yjimwl,55608378.682020634
Id_np30x7ac2h,3863577.4653918073
Id_oiy5f774r8,53855932.31597031
Id_l0625agyy8,4293030.742142752
Id_e17z2rs0c1,49391477.29167366
Id_5t9uni1rlr,5053548.623518407
Id_xujri7q3fa,1793093.0296847299
Id_hcdq484lsl,44871551.652517125
Id_62nhxf2cuc,48084831.92012744
Id_r5qqi31lnh,2146615.411762558
Id_x5y7um5jyl,0.0
Id_eb01yhtj4b,31307816.064191606
Id_bbo4a2a731,42920515.69689898
Id_b9amggbcdi,7147963.934800379
Id_ykm9vivv6x,1925179.9261446
Id_ba64x2ad8v,43087709.857128285
Id_flygxzrsd3,46939895.843457885
Id_atx4vv86of,5766402.240379363
Id_pse2uc1tpl,40210932.796242714
Id_8w4x6aa72l,66795929.606976695
Id_itm7c7y79r,75270517.26352422
Id_t5s808ihcl,19158205.20062816
Id_x9dl7jmkrb,10365908.093253426
Id_lhbdf0wz9u,66790205.02272692
Id_kwe3yh1jgx,9040412.126520634
Id_iep5bj0mdq,60362065.21134375
Id_lvhbfep1ia,40314196.867438
Id_jy5ryb5dp0,11537034.2407237
Id_zw4k5g2y9s,46237760.72340867
Id_6nrsrrcyhz,16477938.901023619
Id_qw9sgxbr1p,31910687.252153564
Id_bp9yzq7gyj,47876705.71546343
Id_4tvl6saxkp,63352080.823987424
Id_xp0c9odpwi,60186781.9772898
Id_r41o9hxay0,67251130.88519824
Id_ct2we5o0mn,63095356.271339774
Id_e96pv7ghat,46842538.28647585
Id_3qtq8zmlcz,59980710.57093192
Id_994c5n7r6e,29760566.655103397
Id_wfvumgzkdg,52974951.83368048
Id_e1c8y1kfsy,22064856.826527175
Id_icp83hdxpv,53436467.439436354
Id_77vxre9hp2,52947418.723379284
Id_cqi7n77azi,17874329.530903526
Id_ampwqqlicu,23932391.548911165
Id_8sz182ddjh,50682561.59781119
Id_42236zoyuv,45909050.35370906
Id_2obcmbnwia,56805865.52411403
Id_rnqj4afqkc,54850260.045715265
Id_0mob4pglou,56622965.73545537
Id_zh56xs2um8,51416758.595331796
Id_gng2jftscc,51881763.52402074
Id_5mg2ofoczv,58164679.89373556
Id_lu3toie6zw,56988767.663449705
Id_dv84eq0i7q,63703611.22977017
Id_wad16chboj,54467755.40385207
Id_j30us6z02i,51959188.67336426
Id_544jg651ow,63128548.265415594
Id_flcmq41zwl,62252610.74024962
Id_p0l9s3zoh6,54251452.51293675
Id_6q8m1agpu0,51308911.77245316
Id_t8uxh7ka2l,45380325.639170505
Id_fqvva4lwkt,30503771.346715387
Id_imuxlazt00,47541357.558041535
Id_96og31tfco,25986824.476484623
Id_msuwwj8p5y,52691730.95912497
Id_7jccm4azsa,21637463.214671038
Id_uaxpas18er,54551764.93735894
Id_gxa8uzweqm,20344848.62083207
Id_2ef538h8k2,55070218.50720157
Id_mo1hx3g0ot,18119274.717783578
Id_zm2mm5kj0t,52778264.0577625
Id_x0vnsltgbd,50876487.79042746
Id_13lbxbxxul,17119753.71852971
Id_4a6flzkb15,7951566.185107112
Id_xdjpxeve4y,52308104.96708296
Id_s1v0i86ca4,13540682.061161846
Id_1tpkts27us,48754913.6843293
Id_jpyw3bgknr,118146220.6292731
Id_1v0fw9o76n,34106207.21329345
Id_najdsyap5n,140839798.55098522
Id_ryetuxs1e6,63890733.008795395
Id_e4f49b9rja,149350927.39337415
Id_9y6did9keb,67255384.81717783
Id_zcbpad4kdh,143861626.22758985
Id_7av43bl9mp,66802144.251740135
Id_bmzqwwy8yf,59071840.00574179
Id_bul09ekcet,150779475.88911396
Id_4q2d4txsr6,52944355.462632515
Id_g47g2y7p2r,156352733.8217357
Id_q6p1vx97hp,37560835.406277515
Id_js63g8to3z,133091321.92880543
Id_3lqyagk7e7,132406184.18632887
Id_dxdf9ia7qq,23828067.826878898
Id_ie2ew3aegh,103646750.61997536
Id_g1m20miszr,27190616.751013838
Id_gsav7lubeu,130220008.404115
Id_yfmhmd2frq,53842235.806580536
Id_9vfq90nir5,128416555.24807623
Id_fkek2f91rk,58738859.116454005
Id_3y316r01td,52483671.07169888
Id_q2tbo0w9qq,114096999.84893617
Id_hzvcb9tu0n,104432054.57635555
Id_hjocie9i0m,78127103.52304268
Id_mgipiopdh4,87699655.52576898
Id_jvkvryb9y0,68271044.79085907
Id_opg8qhvemh,77753338.37586254
Id_h1karh9kmp,62565916.98901619
Id_y0ixh7oalf,56626964.16071022
Id_ro3dimichb,48561442.90502428
Id_5w9px5dgj8,52678536.92059022
Id_at2nijrj0r,49327358.5291959
Id_qn29f7uep8,47338775.093780145
Id_37tbsh6nuk,36807330.57540743
Id_9zc3vh9p7u,44030913.278348714
Id_hdwtshujtk,27854914.579996612
Id_konfa5snfx,37029478.44030474
Id_vwcxy2pom5,26280749.7036083
Id_1cii32aqj4,20726358.598042615
Id_gwohdd4xu2,30298596.679698728
Id_xztmv1vxf8,20314684.1212357
Id_s8ep5fsmul,35384293.87124147
Id_t47f0t5crk,15893388.283484243
Id_wupr2bywnc,24654209.43109581
Id_2vxu7q8s7n,19512146.69772692
Id_llo3oe7wis,46857151.92828551
Id_1ko883hl7s,22839160.192407794
Id_qvzgzv0erm,52864971.69648866
Id_qvbk276aa8,22835980.798799966
Id_j72xt42b62,60763925.86535931
Id_5kgan0u3rf,77611450.8528025
Id_ad0axat5vu,26552199.694566134
Id_13gwzia909,82227418.0225746
Id_trt220b4f1,21880741.096828222
Id_5rwlyimws4,80060612.76670103
Id_9h05j9tcd9,23220540.998096474
Id_ih94x4sbkf,78387098.04500626
Id_eny3j9ixj8,28752440.370546643
Id_jdlbf6cs3a,79665816.63460481
Id_h5jvt05vf6,28969462.574083388
Id_obi8or5kki,77470076.4262711
Id_1afruhh0jg,26651443.1186024
Id_g3fqes9fvx,83833122.46009278
