id,target
Id_0i7jhv43z0,37832048.226702645
Id_rttffg0ysc,47561629.2849148
Id_wm2tn2lqi1,53257719.76934871
Id_p9piif7at9,54244673.486782275
Id_emev5bs3va,54253585.4585811
Id_g89hcmhgbx,47124790.24180257
Id_48bn1pb402,44077137.29359472
Id_9fgexhvicm,52633536.200501606
Id_owjz5mqbjf,35742409.27794437
Id_n59noowtk5,42458148.36935876
Id_a0253zivuw,34305358.6083469
Id_iiqrl807ym,21474102.220151946
Id_nr06qq2fa4,21405696.89668855
Id_qme78ypb5r,31654268.11759396
Id_6hzt6hh23e,50739911.632792994
Id_0sgyvi4grj,23586887.14929537
Id_tbnby7oi4m,49001600.23410286
Id_knb80ai5dt,32477378.24662804
Id_fwkvga3e3j,33436222.444375776
Id_ffolzybvbp,34210965.62799972
Id_fgvi590zg1,34849743.47686331
Id_op48xoeq2h,35702486.36189143
Id_fvwl7ht3qa,35746463.95643654
Id_yo9oh28enz,39331164.61448953
Id_qumusqeav8,29414495.38722631
Id_go225xvpyg,33510742.425928492
Id_whkqoyqb4h,33970766.291475505
Id_ubnocxc6mz,26148588.82983229
Id_xrurflmyo3,32605181.81911099
Id_up49tucj81,29371025.831956506
Id_4wqaini4zg,27491951.74556889
Id_g69lzykefz,26163378.58707741
Id_pjq661pbo1,24051306.23237928
Id_pyt4ieggid,24474393.03951358
Id_ig6qkpvjmw,21407121.46631252
Id_kq3elte7dx,26478585.7958611
Id_mlwx1t8yjy,24258750.606755342
Id_2hy5d5ua2j,30166046.437376563
Id_5q9dvhy0hh,31979215.205285393
Id_z8cv3ol7oz,33193615.123333193
Id_j5ivmdoj0p,31827160.463086918
Id_k1neu11zth,30308565.384335097
Id_3zl0t47j9z,32207122.30119693
Id_ybokoze5xi,24647656.07707391
Id_c8b5italjq,35231706.20296846
Id_235o91mhd1,20842875.445257172
Id_g3c34lygr4,37006102.80390785
Id_948vxzusro,25765710.092758704
Id_f29bw4igv6,27888695.361319825
Id_bcjj7xdhyv,28394319.59481037
Id_17vvjnz147,23293870.701996714
Id_fhpvmf6gvq,38350378.8347367
Id_f6sz9tic44,25352907.64481682
Id_69irj8xh62,43965072.0686537
Id_mwqmxqhw9g,46505016.745998025
Id_f5mxzsne0w,23519139.124513894
Id_asmwd6tpdy,23139895.94010439
Id_pxzktz2ubk,53898338.210238345
Id_2eecw3j13x,26666551.75464012
Id_1m93f3avru,56373285.82434882
Id_3qwezxjdmo,24746053.33395161
Id_cijj1wb6mu,55435333.887858294
Id_o9oqcrr3r9,49031308.70120083
Id_3qoiwaincg,27575815.630429745
Id_4vp2l1ehky,40485507.771090075
Id_pr9h787plq,28238083.18858777
Id_zdfvt8l5kv,37702011.94726315
Id_4ziis3677i,25224128.33511677
Id_zbklxuuqun,21678839.196370624
Id_k915yp54aa,34454414.95361392
Id_9hwirbb93z,8891854.66861333
Id_o20j3njkue,32120956.352908753
Id_7tdf5b1d3g,9638470.36734704
Id_zlcf0egt0o,25123909.297981594
Id_xrskzul0b9,14291864.096800178
Id_cg6q9t6g2o,23898021.72186355
Id_l2cx2icydv,13870417.716898821
Id_e97ge43cto,24137558.354581088
Id_oe2g56ix2y,18867601.919142947
Id_a0hlxlnf83,20249332.932278305
Id_amoaeuuj3s,17637035.610484585
Id_1s8a2ws33i,21250850.097164698
Id_pwtb67zkjv,26881621.782609638
Id_w5r9s3i4yr,14705526.015670247
Id_sksl6gvknz,14845527.845297351
Id_zaqu2vii97,37985275.551896065
Id_61ouq1hsp5,11884158.461643465
Id_ftrgt154p6,33999224.46313519
Id_0caaw8dcmw,24886041.71002054
Id_mjlw6zlc0e,11254938.46783641
Id_e3y6at2r64,23608407.153646514
Id_5wupy5tufw,15212808.662294887
Id_vv7rwovk76,17163017.861988537
Id_lhdsa1cmr3,10079414.132674076
Id_osrdb2lxze,13348077.692531608
Id_5jsxlaw0h1,11552343.288437806
Id_u2l8agz0fr,11248744.696332954
Id_lo9d5dy4bc,10626834.009013265
Id_kr5rhyvhd7,13430655.421004288
Id_re6e3vh4uh,9146165.591431767
Id_3ab8tx2y7w,13905834.717715621
Id_q7s0i5m179,11947949.839309603
Id_ws6aaful8k,13465977.996597737
Id_6nnqiyiug3,13562639.720640585
Id_pvvzu1b2hv,24807764.75019592
Id_js1j340rrr,16467270.60339395
Id_tjm33r7mo1,16637382.201813184
Id_ot1ww4bpvy,16413830.32062117
Id_3mop3266ct,17839977.96073754
Id_l86gahm1cr,23087388.01555128
Id_rfweffm1ak,21750071.97643605
Id_vushb193tt,20915113.5572431
Id_xp44w9cvas,19827741.232097298
Id_bvxwzi7dug,32438274.31595956
Id_f8iv1kynmk,28553411.049402207
Id_6aa0w7zff8,27034581.37269968
Id_0hm1gwl677,26240107.887304325
Id_ot4qwor2ta,47570753.283837184
Id_lae4ob3fny,28108688.23544681
Id_lznaw3e7t3,35471911.766717374
Id_rczn4pjkjq,23569941.140915677
Id_hsk931d44l,31961708.76676982
Id_cgj2qve93a,25963889.339936394
Id_jx350g2cv8,15442094.76849205
Id_wl4ymwl2ee,32411017.990737304
Id_nc3n3mv7qx,31159089.54824071
Id_twgbrpbzb8,25248842.780480955
Id_bhp7c2exzl,31449350.25379733
Id_9xrjwgx8x6,39057394.9224568
Id_hcobxqyyb1,30684992.468807336
Id_klc82809jm,43186184.41535738
Id_7w4ror211o,24950604.45728288
Id_8jqg66mvp8,12264342.630632713
Id_hwym1swhjx,46198901.96000347
Id_vyrokab3ty,19305915.8163784
Id_it1hyax3zi,10863942.971943647
Id_m31uzbkfwk,8156647.520554826
Id_v8pe3vund9,23616770.545660783
Id_sjsn6kl2bu,32025953.338965204
Id_gn3tsihyn9,4242403.769395895
Id_j29bnwmjc2,42519333.3947873
Id_ti4psgxyaa,6383012.131440282
Id_ir92sreprh,39360361.65993502
Id_od0ryun5fy,7874188.811800867
Id_eiu9f8x9y2,41638214.7391758
Id_gi2yi1zy2j,32552677.021367412
Id_neq1dgovj0,39682403.724294275
Id_uzc9pcqsj5,9729028.172342084
Id_zdwhrglbf0,38684417.22444055
Id_u01bgafowo,15126227.941473044
Id_t52wk9c5sl,40813243.416395575
Id_anl9l5qtm2,38003904.59814449
Id_ljhnz2zvo0,40648439.65514204
Id_owq5j789r9,27658621.709868442
Id_yf728nepds,33822219.55034698
Id_xr5vxrxu5x,34058967.78523283
Id_tw5s890qgq,33071606.60040549
Id_xtxb93mh1q,31800799.96739448
Id_fythe6lz4e,23590749.037939128
Id_r4v5ys79eu,34079430.03149702
Id_vqtdz3gt8i,38280338.81057887
Id_l7t307suqd,35516958.55833846
Id_jejhl0y7f9,34053905.74074972
Id_aoav1jb99f,30954664.410300363
Id_shzx7sywym,36887268.57711189
Id_94vz9v825q,32075789.476730376
Id_2bbp6m4vk8,33342026.268562082
Id_difye4lncc,25295921.391213868
Id_roj9c9yzsh,15994944.729676902
Id_1j1grrfpy6,31734462.701419577
Id_vxr14nvrkd,24048653.589435913
Id_ews5pyculf,27156532.281836633
Id_s88a1msrnd,23502067.25276477
Id_jgz0lh1vdq,26832655.21736405
Id_9djma75nw6,40814415.61132209
Id_cecj1kvk9v,26583015.08824229
Id_nf82afrw02,44121202.67500302
Id_ywxr21h3m6,19904778.03745074
Id_paqh6rc397,24045652.432586424
Id_dw0gieo6ub,67015323.34037633
Id_70b9ho2q5x,25139767.537366416
Id_lir5zoe3jj,83377391.5020908
Id_zea9r4dz6h,35519868.66833776
Id_9dhvnbxlrf,101834956.5792928
Id_f5zyjw2qdx,34059428.94239968
Id_oa2k72hbxa,98618389.58086225
Id_tpweetjrny,36471024.06166991
Id_a2j4kp1sl8,100954378.51963292
Id_i8rek326f2,120857773.6238262
Id_pck70l9o7b,34316060.567435235
Id_mdh8vokyaa,115615957.71435899
Id_hpg2zp0ej0,27530906.071613215
Id_fzh2ixxo7m,27136536.46361221
Id_3paiu3mbwf,118610415.15417853
Id_so4svfejet,28479159.503071524
Id_zux8n82fof,116221928.60233949
Id_m2diox5ri9,115152340.59947568
Id_534ldhphmt,32739853.330027588
Id_tu9ckpscq0,41388052.36316979
Id_epgmb21j05,117653103.41524145
Id_sfo0rjlu1g,39854798.19528806
Id_h5ptk090aa,126133958.3686123
Id_n08npu53se,127003364.73770018
Id_vjbgbbjbj1,21430158.53855089
Id_pxlb84zn8p,20765717.602794193
Id_l2oz6urtg1,123742240.102073
Id_94iro916xq,117751903.99734013
Id_v53pbxmx15,25007372.436735384
Id_qqcpq1dylz,26762134.591555633
Id_uz80w5fv45,115920852.8751612
Id_o3v4mqj05b,109922850.9473148
Id_03cyvz9v3q,37944382.611879945
Id_cu31zgmm7f,44401155.62732729
Id_dcx7oiwg2o,114008753.51294097
Id_leua8n3cer,111593755.6920987
Id_b0vdyzwo9t,54405722.15871439
Id_i3f84uhng9,56660547.25591672
Id_71tiuj0a65,102280459.85461853
Id_jicrzspemq,91351972.89792451
Id_4moiayk1hc,68947687.92184454
Id_pv1wyg70sq,122126938.01739952
Id_gr85szeotc,68184955.49082442
Id_qswyaxfb0s,85481617.13533257
Id_4zqrqxfzmd,70271440.74988545
Id_yihiq43o3b,89821723.34234488
Id_xltkq8ellb,52248651.66944975
Id_dhi0k2f04j,68345859.07135938
Id_4l5i0mpdn0,42943018.776198834
Id_00he93vr0h,56436212.85356676
Id_c510bvje3q,63373377.63994598
Id_zavpprw6tk,71506057.23310788
Id_m7iubm5jhl,61195676.20288258
Id_9ead1xyj56,60468573.09915084
Id_cbw3jkvduo,113678439.46577688
Id_zy2wvx8mos,130825761.38485889
Id_9hkg9tx7ug,55090233.78506156
Id_tucg5th4dq,136384380.04547188
Id_lyvrajcwpl,53764857.1411683
Id_bhuh6xcxat,44308765.2932699
Id_wtw0uhztw7,152408466.08439928
Id_uiagh37fld,64027006.340885095
Id_afa8wdtp81,119084388.80413306
Id_l32fmjygbo,47446857.42674999
Id_v4wpai7blw,97959497.75685954
Id_f3q9cgzuwg,60417385.81438817
Id_f9dc640cwy,111917471.16388336
Id_i4mul4elqh,52013454.43842895
Id_xwvodpas4x,111560086.57734998
Id_vgo65dckrq,43805670.10506628
Id_2r3e6pt4x0,129447772.42040913
Id_ngayniqnm5,117616462.30781677
Id_2assoso7ld,45189118.2086254
Id_5z9i2g8wly,45712369.17004716
Id_2lx0fn51pj,86212833.79864684
Id_4via9ydq3z,64244671.59601267
Id_7l64lmuc05,51082198.72504148
Id_tcnx4v6em2,49221034.92227339
Id_kzt2puw6hx,34119975.15942774
Id_gx8pmqyue6,59322023.414915286
Id_ebcglpk77c,31606582.28071882
Id_s5n3hcdjnt,36739315.78850593
Id_unwibtn8x0,66020505.92539628
Id_olxbbge5xz,55644738.617600776
Id_wt3xewj3k9,23007802.157732375
Id_w8jds5ccav,35070672.51614417
Id_xcj39z3jy4,34390675.33919585
Id_al8nv8onom,16537258.818150371
Id_5urulwrboq,46984449.3233896
Id_avo4c8fco3,19097981.795429386
Id_fu9woi47rv,28269072.60420802
Id_g39orjfsu3,14394824.307002693
Id_oht9e1341h,34348126.45560348
Id_35fsw75qx8,32980656.842498057
Id_i42o5vcv4q,21138494.21635163
Id_9r9l7shrj6,19371718.46732428
Id_qb59v1302b,17596747.678354397
Id_mkirgmkdqu,15858468.393531702
Id_qnihkprj2k,14382468.244608402
Id_58fxnvcsjv,22255909.92394399
Id_s6mrxng6sk,21411891.207632758
Id_uaotxvz54x,25130681.841624197
Id_u5zeqscg8q,32901529.63998547
Id_hujly29ij1,26510678.43930608
Id_5l0eo5b1a1,19406756.67972838
Id_vcpc4fxms2,19175861.9032873
Id_pf6t3mvq23,27953525.829992287
Id_ofirf28glq,38515344.05271767
Id_o0sspq9sr5,17674582.349127285
Id_6q3ssgza59,37350599.354936406
Id_u6c8tfkw75,19280691.240156896
Id_m6qr72033j,18567159.605137184
Id_47rprke41b,37221085.02964288
Id_xe8qbjd7v9,12431317.035961352
Id_rp3cm3ojxo,43393037.264152855
Id_k7bme5akl7,65854285.76397081
Id_v5f85aa4rj,20814311.346679725
Id_ywomhua1lj,18274814.513038196
Id_d8rz4uv5r1,70693691.14186634
Id_4b8aylp128,16036220.907121629
Id_07662bw9kc,83232482.49667393
Id_xt7auskgxu,22123595.28727434
Id_aa3ff1zxz7,87290818.08414042
Id_mqhlbuffz5,22377600.69238758
Id_ug3knkaiym,84612461.45747279
Id_25mztkpl88,90290737.47450875
Id_f25whfyty2,21322275.00455781
Id_j3vxbd8ffy,87604415.56211124
Id_gy7ip1r7x6,18700723.160142325
Id_rb12vlr5ve,54983614.470021814
Id_f0ieh7old9,87887688.45561388
Id_tq9m0q03wg,87576921.1592748
Id_jjen4hxx4r,58568042.753109306
Id_tzzn3lbwzw,61079607.29435295
Id_k1bt8lhnxs,92284297.22504207
Id_zt9ex9gpd9,55103260.82955066
Id_bglto0j4hq,89599807.7410548
Id_eixr7ntwd2,39881686.31436102
Id_6qx3g471r3,102789809.52588561
Id_cjpaambfz7,36785085.05219136
Id_1y1q1ec8e6,106985560.3531391
Id_b0ksuqsyik,111606594.46971807
Id_pwnejlyc6y,28215673.505065467
Id_8srt97oytl,28756963.77460187
Id_72qox5jb30,110869723.46556838
Id_hhf41ktc93,27774233.774594095
Id_1dgj5g6oqq,109049583.42021796
Id_lc8u6emx7w,23348905.66283037
Id_e60xu4ggbv,113340730.5510565
Id_teb5a7g5my,98519918.02913201
Id_sl3td39ri6,22244307.00236209
Id_dfkzy49rq4,20696028.42987199
Id_h0w79q0tlh,103920803.8876777
Id_b1tkddnt00,99110747.78186789
Id_jnn7icmn9h,20917154.240596436
Id_sgrgkrrk33,93607429.02637507
Id_xlaimpiaaj,19576774.219743617
Id_e6jb062m9s,15732719.703492664
Id_erilz3phln,94093280.48269185
Id_v8y8vhok8g,17321154.614973396
Id_yzfz9aud4e,103380670.44793406
Id_fmg5do0qex,110094104.94305211
Id_7a0w8rjttk,25230561.612910904
Id_w3rxl042ps,95380973.87244579
Id_bip7ra6zeu,23743070.47554226
Id_26n17lp5ca,80256568.18948597
Id_cxkkd1zjvr,23579495.65632961
Id_8t5aco1rgv,74246650.90311415
Id_bl102lplxz,25547615.116681054
Id_7bvczgial3,72882700.91013938
Id_mibtzo7ipd,21828195.44459726
Id_2houw9ir4x,19370810.26863914
Id_9uptphq1cw,67377389.26431325
Id_6q3q2mo5vx,18279252.61444983
Id_grln4z1dqu,49915148.15205011
Id_xirk1yuczr,84614874.47544949
Id_wqm5oushe7,19174781.701803684
Id_ovh2jc0arp,77348556.74028361
Id_q40xqcma2m,17381225.408129513
Id_r1wttrf2c4,15812762.305298164
Id_521cxaobrc,74593317.2991845
Id_9w9e74syk0,89342282.8860639
Id_2p6japokp5,86115665.07934493
Id_dshrjik52y,87156271.9925424
Id_9xja0nzcxv,82379024.1276308
Id_lzs7xx7mav,83379623.29010628
Id_2beixlqqks,72309898.1659967
Id_lbpmcdwy86,70765950.08919461
Id_7ffvdykwm3,67659731.83648807
Id_wtoc85oh5g,60073199.8740535
Id_bo3gntzeba,61165781.5723134
Id_0z30vrd8sx,58530368.54158402
Id_ndoesmz70i,65975829.1430464
Id_orvj8k9505,67188060.42199895
Id_8e1an8quym,61309937.04478796
Id_ae77l9cncb,62830490.469575614
Id_xqbgcjqw3e,65426365.28993517
Id_4hn8b5kdmw,69855169.79796913
Id_3msngne10t,58139940.08885923
Id_xutkfwnklo,62587501.558077745
Id_qnlir6xtw5,68186459.55432062
Id_q03k2ezhye,69723708.00454076
Id_4t69v4cxw9,70680752.25326145
Id_21j7mxrrb0,62060145.28555997
Id_nepga1oiye,62416463.756931685
Id_ybwlcovklq,66854319.4878
Id_cvz8251mg4,67142756.22081453
Id_isp6nyytds,66329604.141758576
Id_t9miqohog8,56095048.80301865
Id_ovpan1j3l1,56878413.480298154
Id_pd6vlkw1ux,64339914.69819257
Id_3og99596qr,64886713.27168462
Id_w5tobxk3je,67150775.90896164
Id_f3dwx8v1y6,64664188.439083874
Id_72jpxhzj6a,60260710.01614563
Id_35nacfmbrr,59660872.33026123
Id_eqxgndb3wb,58804823.32849664
Id_by64ycaptk,65927215.17738963
Id_damgq37qal,64410127.156412445
Id_2ucl2ggdpf,75883934.41053522
Id_5az4btuzkr,91532596.25784256
Id_p9rvr03rzd,94217077.79876617
Id_l2516c85l7,100492008.83793244
Id_khbh9aioa8,102121630.2032547
Id_46um770txg,108117314.27545953
Id_zhgskiiipl,114816907.87571593
Id_nzlf2vz4du,117687153.47527412
Id_icks0t3yky,144279010.72647488
Id_meszwtcbnq,136587527.03724998
Id_mosg9364rp,155686385.5482453
Id_rsnfimal8e,148858439.80772153
Id_xokwo8qt55,161117951.53748015
Id_7b9ke3f8w2,159147517.0722078
Id_9z9v0r87vt,150743031.24384344
Id_6fml7pu5j6,147374013.28271013
Id_m86b84toqn,138499906.8641689
Id_uc6xxtcozt,140866778.12621737
Id_9bifpyw0y1,105907313.26931769
Id_6ocaoq2122,82511749.31755869
Id_qq89y8g14k,75355063.15709496
Id_bj1w7j011a,81893898.8012683
Id_g4vvsrx71j,68011615.03668076
Id_zibgyw18z9,79293128.69877824
Id_0kkpvldhhe,82382033.88720223
Id_rwuensfzff,67751984.3804052
Id_5hc5341axx,89478104.23192486
Id_i8ciqwi0v9,101569556.60457842
Id_ilw9ibvcn5,112258417.62782031
Id_0nyibfagju,119155031.78850472
Id_2xulm5rufx,115967673.85489973
Id_org6ansxgr,98622881.03581953
Id_ebbn0zo2ea,112248712.71223709
Id_vpf14u0rv2,120721646.86906944
Id_dw38vh8vtt,136970463.7743441
Id_uu23c9y9pu,135168570.9289798
Id_bm1pa2l30a,141583296.2233171
Id_u22i2yeqn9,142444957.66689426
Id_mlvmez2fca,149595937.97929358
Id_6mqn4w9chl,150791583.18463734
Id_od2vs5gvzs,122257322.99045646
Id_eqaetdj6a8,144945856.80422825
Id_mf25ugk4et,143255624.49037206
Id_9r57wnhayj,137064786.96192253
Id_lh99z6l5dt,136894346.40022498
Id_ieq0x2bwxi,135132695.1122998
Id_r1gksfll2s,153873910.18910855
Id_4vym02yxeg,140291724.3364985
Id_3qlw3qdse2,143019493.8520603
Id_rsh9x8ugq7,145721642.84361923
Id_h78yjh896l,143888295.22312197
Id_ed4qyhdb37,137700160.009393
Id_e4tqnvirxo,137603312.20725447
Id_f7d7a38vsf,149120492.87103122
Id_roiiu91js7,152031135.5935725
Id_bh5z3qaza6,133561083.79723585
Id_ysdffisiaw,133400988.01106451
Id_f70dnq1pwy,133677280.53036411
Id_pw27suwdgq,135508107.33425087
Id_pb6o1s40ln,133936279.37977408
Id_btxrfrn7iq,135446101.98762214
Id_4psd62us5x,135409505.88374197
Id_c3my4jat56,147366384.62644953
Id_x0hi76j40p,142859235.60599026
Id_ljjlyk83q4,144027057.64040512
Id_4tqfbugo4v,139665594.4035443
Id_ubqcvk6w8f,104814490.12171662
Id_d8ky5a4vf8,120546109.97746749
Id_tp58mrueee,21200334.586704582
Id_5nwtjsngzh,122701885.03643791
Id_ebqp9zjjgn,20522565.51150374
Id_6uvj5lr7nw,112121183.63768753
Id_wij1br1iff,22398239.502922744
Id_dcqcq8dqm1,100376323.02153349
Id_9d44t2qiah,94364013.20972604
Id_2m1bmgmx51,22687030.65741641
Id_md7s6ucc86,21141225.513109528
Id_h7bk6ca3p3,71430032.01278873
Id_gm22yjimwl,63380978.075573295
Id_np30x7ac2h,20481403.606189713
Id_oiy5f774r8,64950304.93105515
Id_l0625agyy8,19863449.76057712
Id_e17z2rs0c1,55390687.585134074
Id_5t9uni1rlr,20621841.858326986
Id_xujri7q3fa,18382103.834142208
Id_hcdq484lsl,49310104.912339084
Id_62nhxf2cuc,47649803.08477561
Id_r5qqi31lnh,20015079.241389796
Id_x5y7um5jyl,17342023.96908904
Id_eb01yhtj4b,40874095.674180314
Id_bbo4a2a731,45626948.48477202
Id_b9amggbcdi,16869720.29966297
Id_ykm9vivv6x,17826380.04956571
Id_ba64x2ad8v,46595566.31174761
Id_flygxzrsd3,49562578.80957495
Id_atx4vv86of,15387291.441149615
Id_pse2uc1tpl,43493321.068802826
Id_8w4x6aa72l,88486039.44911952
Id_itm7c7y79r,96376775.23394912
Id_t5s808ihcl,25416570.245831385
Id_x9dl7jmkrb,22981636.78298503
Id_lhbdf0wz9u,87277673.32770497
Id_kwe3yh1jgx,21583326.35129755
Id_iep5bj0mdq,68273772.52009913
Id_lvhbfep1ia,53439266.32638014
Id_jy5ryb5dp0,22125133.189810697
Id_zw4k5g2y9s,54181777.931099534
Id_6nrsrrcyhz,31405167.349588078
Id_qw9sgxbr1p,50363801.88494532
Id_bp9yzq7gyj,66389327.12745786
Id_4tvl6saxkp,77943288.19380839
Id_xp0c9odpwi,69127229.40398341
Id_r41o9hxay0,78944344.86771633
Id_ct2we5o0mn,75886597.21633486
Id_e96pv7ghat,50463973.50490555
Id_3qtq8zmlcz,72291851.41684736
Id_994c5n7r6e,37026212.395566255
Id_wfvumgzkdg,70974884.34755133
Id_e1c8y1kfsy,31863665.348172322
Id_icp83hdxpv,70046481.51693627
Id_77vxre9hp2,69648262.87908755
Id_cqi7n77azi,25392074.783000674
Id_ampwqqlicu,37222786.81604782
Id_8sz182ddjh,72942790.60193908
Id_42236zoyuv,68018345.39561705
Id_2obcmbnwia,70716611.98418024
Id_rnqj4afqkc,70015207.78786786
Id_0mob4pglou,69747337.37463787
Id_zh56xs2um8,69320378.34426992
Id_gng2jftscc,64373027.66400071
Id_5mg2ofoczv,73354055.11556076
Id_lu3toie6zw,69759715.35704046
Id_dv84eq0i7q,78634857.53026648
Id_wad16chboj,69984793.67156933
Id_j30us6z02i,70181682.30397622
Id_544jg651ow,81276726.66987535
Id_flcmq41zwl,72203558.1596533
Id_p0l9s3zoh6,70486223.57242611
Id_6q8m1agpu0,69803694.37527426
Id_t8uxh7ka2l,52951749.22209019
Id_fqvva4lwkt,44112508.36958928
Id_imuxlazt00,70230469.10374258
Id_96og31tfco,39935848.92881253
Id_msuwwj8p5y,70101858.38326055
Id_7jccm4azsa,29874077.075763725
Id_uaxpas18er,70721781.85641876
Id_gxa8uzweqm,26855391.909683462
Id_2ef538h8k2,71836173.21632682
Id_mo1hx3g0ot,25377316.075109422
Id_zm2mm5kj0t,69368954.29166006
Id_x0vnsltgbd,70565487.15211591
Id_13lbxbxxul,21272517.99808158
Id_4a6flzkb15,19886816.123647682
Id_xdjpxeve4y,68847173.34153886
Id_s1v0i86ca4,23949481.18548583
Id_1tpkts27us,65912677.25854234
Id_jpyw3bgknr,133914860.03896482
Id_1v0fw9o76n,42861847.11031792
Id_najdsyap5n,146679347.24257934
Id_ryetuxs1e6,77725785.34529343
Id_e4f49b9rja,153981249.74986342
Id_9y6did9keb,73936414.94448403
Id_zcbpad4kdh,147053719.63984472
Id_7av43bl9mp,68271584.55706619
Id_bmzqwwy8yf,60939761.82207343
Id_bul09ekcet,150284846.79689538
Id_4q2d4txsr6,58102512.5714847
Id_g47g2y7p2r,136892278.2563482
Id_q6p1vx97hp,41752299.360948876
Id_js63g8to3z,130857472.62585402
Id_3lqyagk7e7,128269266.71405956
Id_dxdf9ia7qq,32038979.360876378
Id_ie2ew3aegh,101253904.94727387
Id_g1m20miszr,41228311.39811324
Id_gsav7lubeu,128642514.34176038
Id_yfmhmd2frq,62571041.08289253
Id_9vfq90nir5,116874614.08274585
Id_fkek2f91rk,61621815.4387084
Id_3y316r01td,59862256.40447331
Id_q2tbo0w9qq,115698759.88360736
Id_hzvcb9tu0n,105199352.99723858
Id_hjocie9i0m,78355378.50638732
Id_mgipiopdh4,85337528.25138037
Id_jvkvryb9y0,80230251.43309796
Id_opg8qhvemh,78080356.64168942
Id_h1karh9kmp,68469404.53567299
Id_y0ixh7oalf,65024727.62419947
Id_ro3dimichb,65515069.63503938
Id_5w9px5dgj8,68770226.6049226
Id_at2nijrj0r,57087824.772660255
Id_qn29f7uep8,66395357.13994497
Id_37tbsh6nuk,41998640.079511814
Id_9zc3vh9p7u,58151255.272887945
Id_hdwtshujtk,37444264.78567262
Id_konfa5snfx,55344905.35523444
Id_vwcxy2pom5,35614636.61371483
Id_1cii32aqj4,31121404.717953052
Id_gwohdd4xu2,44836808.14374962
Id_xztmv1vxf8,30423434.488992017
Id_s8ep5fsmul,37927800.60257342
Id_t47f0t5crk,27536157.632209975
Id_wupr2bywnc,40418635.01261133
Id_2vxu7q8s7n,32368803.07916925
Id_llo3oe7wis,67622964.29796208
Id_1ko883hl7s,35313448.94456955
Id_qvzgzv0erm,70858626.69306915
Id_qvbk276aa8,31775593.953738697
Id_j72xt42b62,74606676.83871102
Id_5kgan0u3rf,93826441.28359103
Id_ad0axat5vu,33024847.031762924
Id_13gwzia909,97378213.16992661
Id_trt220b4f1,31230575.421538915
Id_5rwlyimws4,95031104.65178326
Id_9h05j9tcd9,33229525.14197761
Id_ih94x4sbkf,95171345.46316233
Id_eny3j9ixj8,39595162.36904963
Id_jdlbf6cs3a,87055054.64749196
Id_h5jvt05vf6,35464817.49090679
Id_obi8or5kki,84118490.73827764
Id_1afruhh0jg,33134894.075379696
Id_g3fqes9fvx,92923211.2201839
