id,target
Id_c8b5italjq,25043832.842264257
Id_235o91mhd1,18878066.22664611
Id_g3c34lygr4,32523042.019930564
Id_948vxzusro,23622080.07281137
Id_f29bw4igv6,23436118.591796678
Id_bcjj7xdhyv,23910237.81050578
Id_17vvjnz147,19751498.42985051
Id_fhpvmf6gvq,28999347.74347019
Id_f6sz9tic44,22196090.463956628
Id_69irj8xh62,32518033.594878152
Id_mwqmxqhw9g,36116337.74775003
Id_f5mxzsne0w,19310548.4521641
Id_asmwd6tpdy,16272962.505188912
Id_pxzktz2ubk,38241325.82401422
Id_2eecw3j13x,24274055.218598593
Id_1m93f3avru,43080308.90857379
Id_3qwezxjdmo,22420187.224068604
Id_cijj1wb6mu,44587637.57313254
Id_o9oqcrr3r9,38875883.76882706
Id_3qoiwaincg,22830052.643704273
Id_4vp2l1ehky,38313020.201747745
Id_pr9h787plq,24203766.908103537
Id_zdfvt8l5kv,32150461.886177253
Id_4ziis3677i,16939311.81471222
Id_zbklxuuqun,13233266.10026189
Id_k915yp54aa,27699666.949209817
Id_9hwirbb93z,12352818.893114954
Id_o20j3njkue,24981953.930016246
Id_7tdf5b1d3g,13463895.686900198
Id_zlcf0egt0o,24623987.330665864
Id_xrskzul0b9,16091338.953714624
Id_cg6q9t6g2o,20395879.245904773
Id_l2cx2icydv,15913284.968856417
Id_e97ge43cto,20329547.520008527
Id_oe2g56ix2y,15645209.3170847
Id_a0hlxlnf83,16373258.022855185
Id_amoaeuuj3s,14611166.32519117
Id_1s8a2ws33i,18854153.124647014
Id_pwtb67zkjv,25737802.70513639
Id_w5r9s3i4yr,11755498.722060233
Id_sksl6gvknz,13892118.738621227
Id_zaqu2vii97,31261718.55998743
Id_61ouq1hsp5,12105647.985706978
Id_ftrgt154p6,31153405.69241393
Id_0caaw8dcmw,20038689.721623905
Id_mjlw6zlc0e,8987967.400661036
Id_e3y6at2r64,17703143.214927286
Id_5wupy5tufw,9833395.138700083
Id_vv7rwovk76,15994779.661087252
Id_lhdsa1cmr3,6891742.431389302
Id_osrdb2lxze,11103169.921303362
Id_5jsxlaw0h1,7022526.229025573
Id_u2l8agz0fr,8611837.755104668
Id_lo9d5dy4bc,7093339.813075483
Id_kr5rhyvhd7,9270685.718113817
Id_re6e3vh4uh,5955204.249644287
Id_3ab8tx2y7w,9064677.670241311
Id_q7s0i5m179,11531762.492087677
Id_ws6aaful8k,11666036.671654738
Id_6nnqiyiug3,8852155.053817146
Id_pvvzu1b2hv,12925807.963281825
Id_js1j340rrr,12777492.356121965
Id_tjm33r7mo1,5884454.683457084
Id_ot1ww4bpvy,10607002.065623797
Id_3mop3266ct,3413878.937481299
Id_l86gahm1cr,17981498.899222933
Id_rfweffm1ak,19535772.37947365
Id_vushb193tt,8870904.940258339
Id_xp44w9cvas,7638884.985680871
Id_bvxwzi7dug,26571631.70220659
Id_f8iv1kynmk,15512487.503305435
Id_6aa0w7zff8,25193133.074705765
Id_0hm1gwl677,24566879.77434057
Id_ot4qwor2ta,30328766.76965893
Id_lae4ob3fny,24600544.991750296
Id_lznaw3e7t3,24263095.864580408
Id_rczn4pjkjq,22157174.462148458
Id_hsk931d44l,18695502.064668432
Id_cgj2qve93a,24866450.116773486
Id_jx350g2cv8,13896254.378206305
Id_wl4ymwl2ee,16872273.441685192
Id_nc3n3mv7qx,23646311.688925132
Id_twgbrpbzb8,20907010.604217738
Id_bhp7c2exzl,15312064.889112994
Id_9xrjwgx8x6,19678497.727244154
Id_hcobxqyyb1,23669808.970257625
Id_klc82809jm,27948448.895381827
Id_7w4ror211o,24673356.215610646
Id_8jqg66mvp8,9592461.479275547
Id_hwym1swhjx,31660711.639602862
Id_vyrokab3ty,19114854.723415665
Id_it1hyax3zi,12729045.029366113
Id_m31uzbkfwk,6254277.842420757
Id_v8pe3vund9,8863357.865982994
Id_sjsn6kl2bu,16099303.372113518
Id_gn3tsihyn9,3263736.795315899
Id_j29bnwmjc2,25499254.527744584
Id_ti4psgxyaa,5181263.15917661
Id_ir92sreprh,23763888.1081476
Id_od0ryun5fy,9064265.164429024
Id_eiu9f8x9y2,28263684.245237432
Id_gi2yi1zy2j,18102766.2059445
Id_neq1dgovj0,27751414.689308356
Id_uzc9pcqsj5,7103825.450317532
Id_zdwhrglbf0,25589741.466999326
Id_u01bgafowo,13208983.757079601
Id_t52wk9c5sl,27741255.412766974
Id_anl9l5qtm2,24510942.06686655
Id_ljhnz2zvo0,27480335.933751218
Id_owq5j789r9,15334549.350956231
Id_yf728nepds,20822383.401281826
Id_xr5vxrxu5x,20208005.010934748
Id_tw5s890qgq,18868529.012691908
Id_xtxb93mh1q,17423078.95290599
Id_fythe6lz4e,19185271.52467627
Id_r4v5ys79eu,16813923.220083863
Id_vqtdz3gt8i,24160381.44493842
Id_l7t307suqd,21664008.830344282
Id_jejhl0y7f9,21800122.013091862
Id_aoav1jb99f,14842586.500984214
Id_shzx7sywym,20711250.05184339
Id_94vz9v825q,16311823.472085744
Id_2bbp6m4vk8,23094217.13603768
Id_difye4lncc,12472364.643456705
Id_roj9c9yzsh,13798785.96920994
Id_1j1grrfpy6,18727725.75268261
Id_vxr14nvrkd,24270979.168028027
Id_ews5pyculf,16756096.365799077
Id_s88a1msrnd,11257545.8898893
Id_jgz0lh1vdq,10711808.68117746
Id_9djma75nw6,28883470.7799587
Id_cecj1kvk9v,13249316.991727106
Id_nf82afrw02,43626069.39434165
Id_ywxr21h3m6,7372546.400809541
Id_paqh6rc397,7403699.670918919
Id_dw0gieo6ub,54569766.43087922
Id_70b9ho2q5x,11274399.75498946
Id_lir5zoe3jj,79001380.59353705
Id_zea9r4dz6h,19403596.1657582
Id_9dhvnbxlrf,87446236.19852886
Id_f5zyjw2qdx,22095848.556963447
Id_oa2k72hbxa,98511828.04567099
Id_tpweetjrny,22622534.786841992
Id_a2j4kp1sl8,94222078.03738351
Id_i8rek326f2,109525613.83402327
Id_pck70l9o7b,21941011.85537062
Id_mdh8vokyaa,113094952.90223202
Id_hpg2zp0ej0,15610201.492669553
Id_fzh2ixxo7m,15431067.228331015
Id_3paiu3mbwf,98827630.96559727
Id_so4svfejet,19087792.13553393
Id_zux8n82fof,112602555.48725422
Id_m2diox5ri9,108668448.62737086
Id_534ldhphmt,22693885.283293776
Id_tu9ckpscq0,29305404.579122715
Id_epgmb21j05,106306834.85459372
Id_sfo0rjlu1g,27483170.689447623
Id_h5ptk090aa,124295007.80312751
Id_n08npu53se,122399842.40915957
Id_vjbgbbjbj1,25532720.350698996
Id_pxlb84zn8p,25252193.02143894
Id_l2oz6urtg1,97731146.41827463
Id_94iro916xq,110687359.81925043
Id_v53pbxmx15,42484503.47932991
Id_qqcpq1dylz,31805283.64872148
Id_uz80w5fv45,102826673.85333599
Id_o3v4mqj05b,106025066.66812585
Id_03cyvz9v3q,50393036.790852055
Id_cu31zgmm7f,46892894.29450807
Id_dcx7oiwg2o,108793529.93167765
Id_leua8n3cer,112327316.07404256
Id_b0vdyzwo9t,58338875.268053934
Id_i3f84uhng9,57547085.650672816
Id_71tiuj0a65,96089494.67720631
Id_jicrzspemq,96685687.93403372
Id_4moiayk1hc,71562896.0698309
Id_pv1wyg70sq,121826914.47950755
Id_gr85szeotc,75135461.76957802
Id_qswyaxfb0s,85088320.618694
Id_4zqrqxfzmd,71125580.07274137
Id_yihiq43o3b,86204582.68534285
Id_xltkq8ellb,61284998.03982868
Id_dhi0k2f04j,66652101.4084481
Id_4l5i0mpdn0,55080345.197812766
Id_00he93vr0h,55308027.60272091
Id_c510bvje3q,62433061.58903446
Id_zavpprw6tk,74510481.77992892
Id_m7iubm5jhl,65724203.377072796
Id_9ead1xyj56,79661303.72124368
Id_cbw3jkvduo,106807757.84469059
Id_zy2wvx8mos,120863109.74513352
Id_9hkg9tx7ug,68897164.51253141
Id_tucg5th4dq,141020536.27857992
Id_lyvrajcwpl,68480904.74000785
Id_bhuh6xcxat,62853153.87831688
Id_wtw0uhztw7,131388731.79375634
Id_uiagh37fld,76564839.36176097
Id_afa8wdtp81,125550697.34022902
Id_l32fmjygbo,64320162.300803855
Id_v4wpai7blw,102830580.81917769
Id_f3q9cgzuwg,68230540.59565966
Id_f9dc640cwy,109030356.49123262
Id_i4mul4elqh,76679808.23380096
Id_xwvodpas4x,101098250.08101904
Id_vgo65dckrq,61598406.9984087
Id_2r3e6pt4x0,114693216.72544992
Id_ngayniqnm5,111892879.76990908
Id_2assoso7ld,59256904.7079243
Id_5z9i2g8wly,40544655.021529704
Id_2lx0fn51pj,77572042.57689841
Id_4via9ydq3z,66988330.36060387
Id_7l64lmuc05,46166366.85465793
Id_tcnx4v6em2,48601278.95994401
Id_kzt2puw6hx,38716184.90626303
Id_gx8pmqyue6,51138718.91630132
Id_ebcglpk77c,38824447.226026535
Id_s5n3hcdjnt,35450575.53894208
Id_unwibtn8x0,51152162.72516538
Id_olxbbge5xz,54523901.01412387
Id_wt3xewj3k9,34932779.07421316
Id_w8jds5ccav,35410437.617111936
Id_xcj39z3jy4,32430614.25740168
Id_al8nv8onom,21122042.03422866
Id_5urulwrboq,41873734.890019186
Id_avo4c8fco3,34127054.35192639
Id_fu9woi47rv,30335375.752636027
Id_g39orjfsu3,18345055.513796985
Id_oht9e1341h,29870358.383510955
Id_35fsw75qx8,30121768.08990115
Id_i42o5vcv4q,30974080.278957468
Id_9r9l7shrj6,18334253.519123763
Id_qb59v1302b,13344230.433733992
Id_mkirgmkdqu,14484543.976084836
Id_qnihkprj2k,6869324.574003078
Id_58fxnvcsjv,17002232.562505394
Id_s6mrxng6sk,18771288.602706984
Id_uaotxvz54x,22638081.999152493
Id_u5zeqscg8q,33773480.93172153
Id_hujly29ij1,27870382.278299455
Id_5l0eo5b1a1,19091500.835168578
Id_vcpc4fxms2,19331035.12108191
Id_pf6t3mvq23,27860205.208950903
Id_ofirf28glq,25677657.124723602
Id_o0sspq9sr5,20169726.10613966
Id_6q3ssgza59,24693734.16172761
Id_u6c8tfkw75,17245643.80538089
Id_m6qr72033j,21108209.708226904
Id_47rprke41b,28596760.991302263
Id_xe8qbjd7v9,12914906.310065553
Id_rp3cm3ojxo,35705499.80140722
Id_k7bme5akl7,55040037.356656305
Id_v5f85aa4rj,18540034.163252585
Id_ywomhua1lj,7379422.209553234
Id_d8rz4uv5r1,70376548.59745699
Id_4b8aylp128,8052191.877770729
Id_07662bw9kc,83718601.51356551
Id_xt7auskgxu,13706219.119996719
Id_aa3ff1zxz7,91493660.52980804
Id_mqhlbuffz5,12160188.150541045
Id_ug3knkaiym,84743085.89666052
Id_25mztkpl88,79058750.36214282
Id_f25whfyty2,17965291.843435712
Id_j3vxbd8ffy,83726026.84683692
Id_gy7ip1r7x6,9497650.869908966
Id_rb12vlr5ve,31853810.713029437
Id_f0ieh7old9,78678896.29722106
Id_tq9m0q03wg,83053880.95092389
Id_jjen4hxx4r,49473860.58678978
Id_tzzn3lbwzw,49611923.79093035
Id_k1bt8lhnxs,88159607.21236238
Id_zt9ex9gpd9,43433753.68841454
Id_bglto0j4hq,88170074.63932452
Id_eixr7ntwd2,29317357.64584573
Id_6qx3g471r3,97035399.00483982
Id_cjpaambfz7,27343995.03148108
Id_1y1q1ec8e6,102741903.03785798
Id_b0ksuqsyik,110860404.85428391
Id_pwnejlyc6y,20621004.981442384
Id_8srt97oytl,19180861.618547082
Id_72qox5jb30,106717893.0535762
Id_hhf41ktc93,16231473.229749672
Id_1dgj5g6oqq,110778218.78976041
Id_lc8u6emx7w,10580384.49484405
Id_e60xu4ggbv,112819392.73913345
Id_teb5a7g5my,105324737.80154409
Id_sl3td39ri6,10714319.463859394
Id_dfkzy49rq4,6259844.950800374
Id_h0w79q0tlh,101450326.38469079
Id_b1tkddnt00,97738632.73791526
Id_jnn7icmn9h,7858515.470258728
Id_sgrgkrrk33,92020377.58571258
Id_xlaimpiaaj,6336417.9752034545
Id_e6jb062m9s,3307176.041294262
Id_erilz3phln,81952463.59082708
Id_v8y8vhok8g,6000760.06699542
Id_yzfz9aud4e,83999332.35518625
Id_fmg5do0qex,106522175.6413931
Id_7a0w8rjttk,12932251.125149146
Id_w3rxl042ps,92975888.49079844
Id_bip7ra6zeu,11602744.29663539
Id_26n17lp5ca,77636314.93078353
Id_cxkkd1zjvr,10559545.128036194
Id_8t5aco1rgv,70189931.25764169
Id_bl102lplxz,10893425.762009658
Id_7bvczgial3,66623973.16426061
Id_mibtzo7ipd,6854648.9392508045
Id_2houw9ir4x,3657933.7997872606
Id_9uptphq1cw,51244062.02906241
Id_6q3q2mo5vx,1927556.3379382342
Id_grln4z1dqu,47346961.60779947
Id_xirk1yuczr,74646743.45293114
Id_wqm5oushe7,2715234.826350555
Id_ovh2jc0arp,65694088.28196564
Id_q40xqcma2m,73598.0014668554
Id_r1wttrf2c4,768599.9779780507
Id_521cxaobrc,70330037.23486473
Id_9w9e74syk0,86498982.04191577
Id_2p6japokp5,82534322.12681352
Id_dshrjik52y,85557270.55587688
Id_9xja0nzcxv,76229134.5153484
Id_lzs7xx7mav,80428510.48570621
Id_2beixlqqks,66360444.476705916
Id_lbpmcdwy86,66593811.60789567
Id_7ffvdykwm3,61524471.22622277
Id_wtoc85oh5g,60192127.09292866
Id_bo3gntzeba,53864744.10802696
Id_0z30vrd8sx,49964444.721098684
Id_ndoesmz70i,50233528.5861262
Id_orvj8k9505,51984384.873884074
Id_8e1an8quym,47405996.92375807
Id_ae77l9cncb,50150164.35160147
Id_xqbgcjqw3e,48009709.772377096
Id_4hn8b5kdmw,53544773.49354542
Id_3msngne10t,49155311.80860667
Id_xutkfwnklo,48292307.19656877
Id_qnlir6xtw5,52780495.29983002
Id_q03k2ezhye,53853598.94716329
Id_4t69v4cxw9,58806912.203417465
Id_21j7mxrrb0,55389627.26968496
Id_nepga1oiye,46570893.47586286
Id_ybwlcovklq,51041678.73627156
Id_cvz8251mg4,52397717.57926859
Id_isp6nyytds,49558062.35476218
Id_t9miqohog8,45861869.25219904
Id_ovpan1j3l1,48346523.50757144
Id_pd6vlkw1ux,42893995.95264421
Id_3og99596qr,47873199.405826636
Id_w5tobxk3je,51037191.66385424
Id_f3dwx8v1y6,50779701.483307436
Id_72jpxhzj6a,52731903.16569071
Id_35nacfmbrr,49585434.63781928
Id_eqxgndb3wb,47758561.33911914
Id_by64ycaptk,52550989.65617434
Id_damgq37qal,51373055.692731455
Id_2ucl2ggdpf,60985289.30532632
Id_5az4btuzkr,74293700.04018952
Id_p9rvr03rzd,83426254.33973518
Id_l2516c85l7,88452219.16293128
Id_khbh9aioa8,96248130.9118678
Id_46um770txg,101122997.4565306
Id_zhgskiiipl,109074052.69926819
Id_nzlf2vz4du,115901611.08111826
Id_icks0t3yky,136358029.3775043
Id_meszwtcbnq,134787426.66622937
Id_mosg9364rp,150325975.54675317
Id_rsnfimal8e,150137819.46448177
Id_xokwo8qt55,152405475.63861883
Id_7b9ke3f8w2,150927781.97161165
Id_9z9v0r87vt,147791533.3195063
Id_6fml7pu5j6,144947494.6559351
Id_m86b84toqn,136701285.17814288
Id_uc6xxtcozt,141581836.4387511
Id_9bifpyw0y1,106869267.23993433
Id_6ocaoq2122,82128270.63927309
Id_qq89y8g14k,75261867.58784309
Id_bj1w7j011a,80716522.08864167
Id_g4vvsrx71j,72930215.37529562
Id_zibgyw18z9,67671632.18398966
Id_0kkpvldhhe,66684323.769988075
Id_rwuensfzff,74164791.14796641
Id_5hc5341axx,74738574.6486078
Id_i8ciqwi0v9,96385949.42517842
Id_ilw9ibvcn5,106499153.01728117
Id_0nyibfagju,116223705.31608213
Id_2xulm5rufx,113848404.26390782
Id_org6ansxgr,99561989.69994634
Id_ebbn0zo2ea,112726013.48463494
Id_vpf14u0rv2,122763696.34035946
Id_dw38vh8vtt,132564785.05294828
Id_uu23c9y9pu,140271589.93757093
Id_bm1pa2l30a,137401596.51046294
Id_u22i2yeqn9,139064612.8092029
Id_mlvmez2fca,147101135.15820205
Id_6mqn4w9chl,147261047.01768643
Id_od2vs5gvzs,139971715.72533357
Id_eqaetdj6a8,142516359.3358944
Id_mf25ugk4et,142030535.72052884
Id_9r57wnhayj,140738677.07370096
Id_lh99z6l5dt,140490616.56944215
Id_ieq0x2bwxi,140229053.97742537
Id_r1gksfll2s,142081633.946908
Id_4vym02yxeg,141719560.97807103
Id_3qlw3qdse2,140984622.40189862
Id_rsh9x8ugq7,139903411.09239256
Id_h78yjh896l,135476196.6984703
Id_ed4qyhdb37,138761092.76536763
Id_e4tqnvirxo,138164307.34163284
Id_f7d7a38vsf,139895987.39662477
Id_roiiu91js7,142144823.99963522
Id_bh5z3qaza6,139144529.98150045
Id_ysdffisiaw,136721590.14234203
Id_f70dnq1pwy,137099671.26623237
Id_pw27suwdgq,137147393.4127215
Id_pb6o1s40ln,137166994.10951018
Id_btxrfrn7iq,135894384.71365136
Id_4psd62us5x,136287341.8274455
Id_c3my4jat56,137021668.3435613
Id_x0hi76j40p,138655817.38382506
Id_ljjlyk83q4,141462462.34389883
Id_4tqfbugo4v,137046616.23266816
Id_ubqcvk6w8f,125014468.88021883
Id_d8ky5a4vf8,120119879.76570077
Id_tp58mrueee,4594487.482274957
Id_5nwtjsngzh,128634443.27358444
Id_ebqp9zjjgn,5231311.50674057
Id_6uvj5lr7nw,126073155.47521228
Id_wij1br1iff,4527149.217196941
Id_dcqcq8dqm1,105882106.35588586
Id_9d44t2qiah,96921598.81269592
Id_2m1bmgmx51,5116144.699132562
Id_md7s6ucc86,4903545.882777147
Id_h7bk6ca3p3,71814445.54979472
Id_gm22yjimwl,63937730.79534876
Id_np30x7ac2h,6880542.839832321
Id_oiy5f774r8,57638713.58074457
Id_l0625agyy8,4608023.911268137
Id_e17z2rs0c1,50290098.162996076
Id_5t9uni1rlr,5396498.250281692
Id_xujri7q3fa,3287244.119296707
Id_hcdq484lsl,42861411.551308244
Id_62nhxf2cuc,46971581.837281674
Id_r5qqi31lnh,5205373.668840788
Id_x5y7um5jyl,1480489.0022607744
Id_eb01yhtj4b,32171911.622493185
Id_bbo4a2a731,35493324.92076475
Id_b9amggbcdi,5260033.236357205
Id_ykm9vivv6x,1286534.5437955335
Id_ba64x2ad8v,37492077.01100463
Id_flygxzrsd3,37810425.05923675
Id_atx4vv86of,4572146.517424956
Id_pse2uc1tpl,38536903.61791152
Id_8w4x6aa72l,74327006.49900098
Id_itm7c7y79r,81577973.87642385
Id_t5s808ihcl,19074999.178562023
Id_x9dl7jmkrb,8234638.859790087
Id_lhbdf0wz9u,75163116.33073099
Id_kwe3yh1jgx,8544294.811238296
Id_iep5bj0mdq,59508770.49965602
Id_lvhbfep1ia,43780684.77723348
Id_jy5ryb5dp0,10049949.244328603
Id_zw4k5g2y9s,41835032.22486068
Id_6nrsrrcyhz,15084026.769782528
Id_qw9sgxbr1p,31649034.923054814
Id_bp9yzq7gyj,51353999.293104716
Id_4tvl6saxkp,58199014.10744122
Id_xp0c9odpwi,60542995.462752596
Id_r41o9hxay0,69216436.44438307
Id_ct2we5o0mn,58475532.84967905
Id_e96pv7ghat,44255270.47597436
Id_3qtq8zmlcz,58834199.26488814
Id_994c5n7r6e,28189488.04695305
Id_wfvumgzkdg,51866961.57111596
Id_e1c8y1kfsy,21084869.76312589
Id_icp83hdxpv,51809444.04418576
Id_77vxre9hp2,53593951.54491702
Id_cqi7n77azi,19233261.48211515
Id_ampwqqlicu,21193765.430316918
Id_8sz182ddjh,56975969.11903123
Id_42236zoyuv,41391334.14930852
Id_2obcmbnwia,56022416.239582464
Id_rnqj4afqkc,50555838.51187207
Id_0mob4pglou,56241789.32211911
Id_zh56xs2um8,59369751.138525374
Id_gng2jftscc,45082266.78861685
Id_5mg2ofoczv,55915320.67321411
Id_lu3toie6zw,61523287.874459974
Id_dv84eq0i7q,66411450.26164729
Id_wad16chboj,54115744.228752516
Id_j30us6z02i,56444447.13258976
Id_544jg651ow,58238923.91267557
Id_flcmq41zwl,55547980.19413809
Id_p0l9s3zoh6,63255510.007187515
Id_6q8m1agpu0,59602906.5111095
Id_t8uxh7ka2l,38733291.03052761
Id_fqvva4lwkt,24672547.004566107
Id_imuxlazt00,50256289.615948044
Id_96og31tfco,21294168.04003995
Id_msuwwj8p5y,49333135.06505352
Id_7jccm4azsa,20746860.390548147
Id_uaxpas18er,50227239.50158861
Id_gxa8uzweqm,17764467.785477497
Id_2ef538h8k2,53219942.42067289
Id_mo1hx3g0ot,17176782.141867116
Id_zm2mm5kj0t,50933876.454939485
Id_x0vnsltgbd,53655678.898036525
Id_13lbxbxxul,17513585.37128675
Id_4a6flzkb15,7534254.5515352115
Id_xdjpxeve4y,57779156.31891671
Id_s1v0i86ca4,10763241.272348449
Id_1tpkts27us,49362699.43704707
Id_jpyw3bgknr,125360959.40957744
Id_1v0fw9o76n,34608349.47404544
Id_najdsyap5n,140335819.0739872
Id_ryetuxs1e6,59501826.022592716
Id_e4f49b9rja,149662555.03721446
Id_9y6did9keb,64643372.28464631
Id_zcbpad4kdh,144758628.866216
Id_7av43bl9mp,65083714.239352986
Id_bmzqwwy8yf,55143986.76492851
Id_bul09ekcet,147376469.4853199
Id_4q2d4txsr6,49924500.238848366
Id_g47g2y7p2r,145301617.3005926
Id_q6p1vx97hp,35554370.050524145
Id_js63g8to3z,126062533.32687902
Id_3lqyagk7e7,125837014.3934202
Id_dxdf9ia7qq,23001697.43133858
Id_ie2ew3aegh,97963768.507292
Id_g1m20miszr,29246829.139722183
Id_gsav7lubeu,126586433.00406447
Id_yfmhmd2frq,54815471.97387813
Id_9vfq90nir5,130431537.17613974
Id_fkek2f91rk,60471117.2074499
Id_3y316r01td,47526867.94700307
Id_q2tbo0w9qq,122707410.74047194
Id_hzvcb9tu0n,109583403.01278517
Id_hjocie9i0m,69501109.00837523
Id_mgipiopdh4,95408922.35549524
Id_jvkvryb9y0,64589376.40741282
Id_opg8qhvemh,80264672.63690054
Id_h1karh9kmp,61781518.562625155
Id_y0ixh7oalf,50596672.20012345
Id_ro3dimichb,53315777.40596786
Id_5w9px5dgj8,54870082.807920456
Id_at2nijrj0r,45498949.35863022
Id_qn29f7uep8,44092609.10793312
Id_37tbsh6nuk,33920428.44520173
Id_9zc3vh9p7u,38217189.2764273
Id_hdwtshujtk,28179954.662247527
Id_konfa5snfx,35718125.19280875
Id_vwcxy2pom5,24260206.147939235
Id_1cii32aqj4,18666468.846948028
Id_gwohdd4xu2,34108782.29766324
Id_xztmv1vxf8,20022156.82457567
Id_s8ep5fsmul,30804979.694359515
Id_t47f0t5crk,17676521.20071862
Id_wupr2bywnc,23392279.976091575
Id_2vxu7q8s7n,18848415.580702282
Id_llo3oe7wis,44250686.07329819
Id_1ko883hl7s,24051337.06853019
Id_qvzgzv0erm,56913008.35349582
Id_qvbk276aa8,22220801.042115558
Id_j72xt42b62,64378457.79102433
Id_5kgan0u3rf,80128357.98365808
Id_ad0axat5vu,25379659.06783539
Id_13gwzia909,86506213.89892231
Id_trt220b4f1,20970516.644307084
Id_5rwlyimws4,84990501.45456368
Id_9h05j9tcd9,22651198.946531385
Id_ih94x4sbkf,83597070.76892969
Id_eny3j9ixj8,29207996.02007261
Id_jdlbf6cs3a,79749868.68685399
Id_h5jvt05vf6,28600371.40978917
Id_obi8or5kki,78104518.12355566
Id_1afruhh0jg,25156600.334557906
